OBJECTID,ID,DIST_NM,DIST_NUM,CNTY_NM,CNTY_NUM,TRF_STA_ID,AADT_2022,x,y
320,64673,Childress,25,Donley,65,65CR45,12,-100.974586000244,35.1779480001002
321,64681,Childress,25,Donley,65,65FS19,10,-100.939011000058,35.1610489996117
322,64817,Yoakum,13,DeWitt,62,62FS31,10,-97.6269000003347,28.9521029996538
323,64873,Yoakum,13,DeWitt,62,62FS29,10,-97.6222990003985,29.0238040002545
324,64969,Yoakum,13,DeWitt,62,62FS35,9,-97.5353319999718,28.9887160000434
325,65217,Yoakum,13,Gonzales,90,90CR133A,4,-97.6378780002694,29.2903560004291
326,65233,Yoakum,13,Gonzales,90,90FS30,2,-97.5914539998022,29.2995639996789
327,65297,Yoakum,13,Victoria,235,235CR176B,3,-97.1347120000587,28.6524869999751
328,67009,Yoakum,13,DeWitt,62,62FS20,14,-97.5113530003406,28.9526329998131
329,67505,Yoakum,13,DeWitt,62,62RS308A,6,-97.2838359998315,29.081274000195
330,67729,Yoakum,13,Gonzales,90,90CR111,6,-97.4893720002176,29.3472859997491
331,67817,Yoakum,13,DeWitt,62,62CR2,14,-97.3498990003386,29.1761949995996
332,67913,Yoakum,13,Gonzales,90,90CR101,10,-97.3394620001711,29.3176960003702
333,68017,Yoakum,13,Victoria,235,235FS9,12,-97.1704329997831,28.8626879996515
334,68105,Yoakum,13,DeWitt,62,62CR80,14,-97.2167050004354,28.9679049999158
335,68185,Yoakum,13,DeWitt,62,62CR73A,5,-97.1533509998487,28.9947470002739
336,69425,Yoakum,13,DeWitt,62,62FS1,4,-97.1903989996141,29.1826709996669
337,69505,Yoakum,13,DeWitt,62,62CR26A,8,-97.2371980002874,29.3003859998141
338,69977,Yoakum,13,DeWitt,62,62FS12,13,-97.1091310002954,29.1013620002561
339,70105,Yoakum,13,Calhoun,29,29CR36A,5,-96.8131789996111,28.4346790002357
340,70113,Yoakum,13,Calhoun,29,29CR43,13,-96.7978589999928,28.5343209997144
341,70121,Yoakum,13,Calhoun,29,29FS8,13,-96.7645259997751,28.4634210000792
342,70201,Yoakum,13,Victoria,235,235CR126,4,-96.9253310004253,28.6278460003927
343,70225,Yoakum,13,Victoria,235,235CR125,4,-96.8757100000165,28.6244929995523
344,70241,Yoakum,13,Victoria,235,235CR116,13,-96.8679350003,28.6283510002985
345,72097,Yoakum,13,Victoria,235,235CR59,13,-96.8629000001349,28.7133659997411
346,72105,Yoakum,13,Victoria,235,235CR102A,14,-96.8760909995999,28.7220879999613
347,72225,Yoakum,13,Victoria,235,235FS11,9,-96.8264690000443,28.6666619998514
348,72241,Yoakum,13,Victoria,235,235FS10,14,-96.8236539997322,28.6748909998198
349,72249,Yoakum,13,Victoria,235,235CR50A,11,-96.8160709998767,28.6837500000625
350,72297,Yoakum,13,Victoria,235,235CR49,6,-96.8029859999039,28.6753979998179
351,72305,Yoakum,13,Calhoun,29,29RS331,5,-96.7504039996448,28.6290589996731
352,72585,Yoakum,13,Calhoun,29,29CR23,8,-96.6116640002933,28.5092180004104
353,72641,Yoakum,13,Calhoun,29,29FS3,13,-96.5213090001103,28.5426560000744
354,72689,Yoakum,13,Calhoun,29,29FS2,4,-96.6895449999018,28.5932749997415
355,72785,Yoakum,13,Calhoun,29,29RS318,11,-96.723854000162,28.663040000096
356,72801,Yoakum,13,Calhoun,29,29CR56,11,-96.699706999978,28.6781580002915
357,73249,Yoakum,13,Jackson,121,121CR58A,6,-96.6756739996553,28.78883899982
358,74049,Yoakum,13,Victoria,235,235CR13,9,-96.8635559998095,28.9891189997421
359,74225,Yoakum,13,Jackson,121,121FS10,12,-96.7670140002958,28.9615120000788
360,74441,Yoakum,13,Lavaca,143,143CR18A,12,-96.8398819998544,29.2697279997474
361,74481,Yoakum,13,Lavaca,143,143FS30,14,-96.7647629999125,29.3175960002553
362,74985,Yoakum,13,Jackson,121,121FS2,4,-96.5067060002817,28.9571630000725
363,75001,Yoakum,13,Jackson,121,121FS28,6,-96.5480650000997,29.0426309997209
364,75129,Yoakum,13,Jackson,121,121CR101,8,-96.5023039996298,29.053520000048
365,75145,Yoakum,13,Jackson,121,121CR8,10,-96.4909820000192,29.0557500003623
366,75201,Yoakum,13,Jackson,121,121CR93,10,-96.624008000269,29.1352839997568
367,75233,Yoakum,13,Jackson,121,121FS23,5,-96.4923480000601,29.1042310003604
368,75313,Brownwood,23,McCulloch,160,160RS416,4,-99.4189830003651,31.0216349996556
369,75393,Brownwood,23,McCulloch,160,160RS434,3,-99.599692999832,31.2160610003149
370,75409,Brownwood,23,McCulloch,160,160RS441,6,-99.5792240001874,31.1955699996558
371,75417,Brownwood,23,McCulloch,160,160RS446,7,-99.5773619997564,31.1986470003588
372,75441,Brownwood,23,McCulloch,160,160RS436,13,-99.5475079998943,31.221198999834
373,75465,Brownwood,23,McCulloch,160,160RS432,7,-99.5122829996607,31.29938700011
374,75473,Brownwood,23,McCulloch,160,160FS9,2,-99.5020600003687,31.3209590002577
375,75497,Brownwood,23,McCulloch,160,160CR83,13,-99.5917820001392,31.3471549996036
376,75521,Brownwood,23,McCulloch,160,160RS440,8,-99.4655759996326,31.4131909997649
377,75537,Brownwood,23,McCulloch,160,160RS431,10,-99.427147000034,31.4428810001581
378,75545,Brownwood,23,McCulloch,160,160FS7,2,-99.4010160000883,31.3346330004127
379,75553,Brownwood,23,McCulloch,160,160FS40,4,-99.3929060002117,31.3498739999852
380,75561,Brownwood,23,McCulloch,160,160CR97,6,-99.3925930001668,31.3834060003867
381,75665,Brownwood,23,McCulloch,160,160FS203,3,-99.3328479996354,31.1242470002989
382,76017,Brownwood,23,McCulloch,160,160CR38,14,-99.2142940003678,31.1866530003358
383,76025,Brownwood,23,McCulloch,160,160RS447,14,-99.3239359996466,31.1986349998054
384,76065,Brownwood,23,McCulloch,160,160CR6,13,-99.3510889999574,31.331031999827
385,76081,Brownwood,23,McCulloch,160,160RS445,8,-99.3402399996762,31.3924429998446
386,76089,Brownwood,23,McCulloch,160,160RS430,12,-99.2128979998428,31.210754000197
387,76097,Brownwood,23,McCulloch,160,160CR37,6,-99.199234000149,31.1993050001257
388,76105,Brownwood,23,McCulloch,160,160CR36,8,-99.1860730002687,31.204312999945
389,76113,Brownwood,23,McCulloch,160,160FS36,13,-99.1885910003743,31.2167889997126
390,76121,Brownwood,23,McCulloch,160,160RS417,12,-99.1829609997503,31.3248560001044
391,76137,Brownwood,23,McCulloch,160,160FS39,7,-99.1875760003321,31.3307529995514
392,76153,Brownwood,23,McCulloch,160,160RS429,14,-99.1572650000796,31.4094730000789
393,76169,Brownwood,23,McCulloch,160,160CR20,9,-99.10222599983,31.336622000405
394,76177,Brownwood,23,McCulloch,160,160RS433,8,-99.1531520001647,31.4234889998176
395,76185,Brownwood,23,McCulloch,160,160CR12,14,-99.1251910003643,31.4251730001339
396,76193,Brownwood,23,McCulloch,160,160CR11,9,-99.1174389999099,31.4355850000478
397,76241,Brownwood,23,San Saba,206,206FS27,10,-98.9719470003537,31.1760620002611
398,76249,Brownwood,23,San Saba,206,206FS8,7,-98.9388730003886,30.9785100002364
399,76265,Brownwood,23,San Saba,206,206FS35,12,-98.8691019997574,30.9952929998721
400,76281,Brownwood,23,San Saba,206,206FS41,6,-98.8962400002758,31.1525210001441
401,76289,Brownwood,23,San Saba,206,206FS5,4,-98.8985750000362,31.1692069998032
402,76305,Brownwood,23,San Saba,206,206FS49,13,-98.8690720001727,31.0643039996299
403,76321,Brownwood,23,San Saba,206,206FS17,11,-99.0008769998736,31.2780380003535
404,76329,Brownwood,23,San Saba,206,206FS12,7,-99.0049060004116,31.2970140003958
405,76337,Brownwood,23,San Saba,206,206CR110,9,-98.9639429999694,31.2841129999151
406,76345,Brownwood,23,San Saba,206,206CR78,9,-99.0826489999513,31.4332559996647
407,76353,Brownwood,23,San Saba,206,206FS37,3,-99.0768739998352,31.4420990000688
408,76425,Brownwood,23,San Saba,206,206FS2,7,-98.9322049995611,31.2939300002694
409,76465,Brownwood,23,San Saba,206,206CR33,11,-98.8518449998468,31.2651210000342
410,76473,Brownwood,23,San Saba,206,206FS29,9,-98.8390430003342,31.3175329996483
411,76481,Brownwood,23,San Saba,206,206FS45,12,-98.9390179998808,31.3401219999304
412,76505,Brownwood,23,San Saba,206,206CR88,11,-98.7860489999613,31.1892299995649
413,76513,Brownwood,23,San Saba,206,206FS314,12,-98.7416759996476,31.1932349998954
414,76577,Brownwood,23,San Saba,206,206FS9,6,-98.6882019996225,30.9933029998336
415,76585,Brownwood,23,San Saba,206,206FS31,12,-98.6431810000031,30.9402199998532
416,76593,Brownwood,23,San Saba,206,206FS26,11,-98.6588060001967,30.966037999754
417,76601,Brownwood,23,San Saba,206,206FS16,2,-98.6086349996055,30.9571839997419
418,76649,Brownwood,23,San Saba,206,206FS34,3,-98.8061289996536,31.2654360001713
419,76673,Brownwood,23,San Saba,206,206FS313,9,-98.7412489997415,31.1981390003147
420,76785,Brownwood,23,San Saba,206,206FS22,9,-98.7581409999072,31.2682800000221
421,76841,Brownwood,23,Mills,167,167RS406,7,-98.5955200000479,31.28378700017
422,76849,Brownwood,23,Mills,167,167CR22,13,-98.656257999607,31.3898540000621
423,76857,Brownwood,23,Mills,167,167FS33,3,-98.6751860001337,31.3971540003569
424,76873,Brownwood,23,Mills,167,167CR29A,12,-98.5751270003108,31.3312839997569
425,76881,Brownwood,23,Mills,167,167FS49,2,-98.6181260002147,31.4221310001456
426,76977,Brownwood,23,Coleman,42,42FS23,5,-99.6172560003641,31.6082689999145
427,76993,Brownwood,23,Coleman,42,42RS400,6,-99.7097700002852,31.7778640003234
428,77009,Brownwood,23,Coleman,42,42CR39A,4,-99.6635740004397,31.7681500002224
429,77025,Brownwood,23,Coleman,42,42RS409,6,-99.674942000373,31.8159140004308
430,77033,Brownwood,23,Coleman,42,42FS49,3,-99.6320110000076,31.8420279995926
431,77049,Brownwood,23,Coleman,42,42RS414,5,-99.6620409998922,31.9694729996792
432,77057,Brownwood,23,Coleman,42,42CR15,12,-99.6448209998892,31.9808160002582
433,77081,Brownwood,23,Coleman,42,42FS38,8,-99.6750109999576,32.0140149996925
434,77097,Brownwood,23,Coleman,42,42CR140A,2,-99.6250839998267,31.9871880000262
435,77105,Brownwood,23,Coleman,42,42RS421,4,-99.6239780000846,31.9897979998779
436,77121,Childress,25,King,135,135CR4A,2,-100.474312000299,33.5011479995806
437,77129,Childress,25,King,135,135FS8,6,-100.426207999699,33.4758830000005
438,77137,Childress,25,King,135,135CR4,2,-100.441841000262,33.5019190000618
439,77145,Childress,25,King,135,135FS17,8,-100.435814000216,33.5388259996203
440,77177,Childress,25,King,135,135FS19,5,-99.9963990000138,33.4117739996704
441,77193,Childress,25,Knox,138,138FS3,3,-99.8981399995613,33.4299699997158
442,77217,Childress,25,Knox,138,138CR40,4,-99.8253170002793,33.4151539999572
443,77233,Childress,25,Knox,138,138FS119,9,-99.8226850003125,33.4160160001384
444,77305,Childress,25,Knox,138,138FS120,11,-99.8084179997908,33.4208180003505
445,77313,Childress,25,Knox,138,138CR20,8,-99.8302840000065,33.5492900001335
446,77337,Childress,25,Knox,138,138FS5,4,-99.7720489998614,33.484386000014
447,77353,Childress,25,Knox,138,138FS11,13,-99.7390139998961,33.4869270002809
448,77361,Childress,25,Knox,138,138CR12,7,-99.6970669999421,33.4386289997286
449,77433,Childress,25,Knox,138,138CR49,3,-99.6216810002779,33.4462169998147
450,77449,Childress,25,Knox,138,138FS123,12,-99.6174549996485,33.4540019999924
451,77465,Brownwood,23,Coleman,42,42RS423,4,-99.5740889999074,31.6381700001455
452,77481,Brownwood,23,McCulloch,160,160CR90,10,-99.4233860001638,31.460252999976
453,77489,Brownwood,23,Coleman,42,42RS432,4,-99.4788670001119,31.5512409996725
454,77497,Brownwood,23,Coleman,42,42RS412,9,-99.4789729996042,31.5541859996842
455,77513,Brownwood,23,Coleman,42,42CR46A,11,-99.4722750000911,31.5987889998125
456,77521,Brownwood,23,Coleman,42,42CR67,2,-99.4805300003592,31.7028259996202
457,77529,Brownwood,23,Coleman,42,42RS413,10,-99.3711089995807,31.684964999735
458,77537,Brownwood,23,Coleman,42,42CR34A,13,-99.6118090000853,31.7571530003108
459,77553,Brownwood,23,Coleman,42,42RS411,7,-99.4957580002315,31.8044990001288
460,77569,Brownwood,23,Coleman,42,42CR13A,14,-99.5589749998963,31.9636550002781
461,77593,Brownwood,23,Coleman,42,42RS436,12,-99.5461429998995,31.9530539997423
462,77913,Brownwood,23,Coleman,42,42CR208,4,-99.4332960003101,31.8355120003786
463,77921,Brownwood,23,Coleman,42,42CR207,14,-99.4322659995762,31.8356250001937
464,77945,Brownwood,23,Coleman,42,42FS202,12,-99.4342799998221,31.8419590000079
465,78137,Brownwood,23,Coleman,42,42FS2,3,-99.2900999996153,31.4924619996216
466,78385,Brownwood,23,Coleman,42,42CR96A,3,-99.2552800000719,31.7269820002192
467,78569,Brownwood,23,Brown,25,25RS428,7,-99.1945109999826,31.9453240003024
468,78585,Brownwood,23,Brown,25,25CR101A,13,-99.1312710001565,31.8926809999282
469,78593,Brownwood,23,Brown,25,25RS447,10,-99.1098630003771,31.9019409997774
470,78617,Brownwood,23,Coleman,42,42RS435,5,-99.2244259999599,31.9973680000332
471,78689,Brownwood,23,Eastland,68,68CR123,9,-99.0962070001529,32.384978999881
472,79481,Brownwood,23,Mills,167,167FS11,9,-98.8831019996575,31.487370999572
473,79585,Brownwood,23,Brown,25,25FS45,8,-98.9393689998794,31.7137089996706
474,80289,Brownwood,23,Brown,25,25CR168A,9,-98.8712309999107,31.7846979998129
475,80377,Brownwood,23,Mills,167,167CR60,14,-98.7248380001735,31.532557999652
476,80393,Brownwood,23,Mills,167,167FS6,9,-98.7879030000234,31.5964340000291
477,80409,Brownwood,23,Brown,25,25FS46,13,-98.7965389998749,31.6736410000322
478,80497,Brownwood,23,Brown,25,25FS10,4,-98.7054370003173,31.7149260000349
479,80505,Brownwood,23,Mills,167,167CR10B,5,-98.6742399996762,31.5610539998423
480,80513,Brownwood,23,Mills,167,167CR10A,12,-98.6686099999515,31.557068000388
481,80577,Brownwood,23,Mills,167,167FS23,13,-98.5672450001566,31.5521549995536
482,80601,Brownwood,23,Mills,167,167FS17,12,-98.653258999803,31.6319120002387
483,80609,Brownwood,23,Brown,25,25FS11,2,-98.6799389998849,31.7126100002513
484,80705,Brownwood,23,Brown,25,25FS314,13,-98.7839739996004,31.8260520002996
485,80753,Brownwood,23,Comanche,47,47FS41,14,-98.7795790001707,31.9143279999373
486,80761,Brownwood,23,Comanche,47,47CR12A,11,-98.8008960002502,31.940620000113
487,80785,Brownwood,23,Comanche,47,47CR14,9,-98.746742000343,31.9453600001639
488,80801,Brownwood,23,Comanche,47,47FS49,10,-98.6443479998603,31.7442299997148
489,80825,Brownwood,23,Comanche,47,47CR114A,3,-98.6610490002112,31.9680270004458
490,80841,Brownwood,23,Comanche,47,47RS411,12,-98.6189579999117,31.8988460000429
491,81025,Brownwood,23,Brown,25,25FS47,3,-99.0481950001991,32.0215489999864
492,81049,Brownwood,23,Brown,25,25CR79,11,-99.0019530000309,32.0529520002347
493,81097,Brownwood,23,Eastland,68,68FS42,10,-99.0599520000847,32.1215709999018
494,81225,Brownwood,23,Eastland,68,68CR47,7,-98.8944020000523,32.1931650000648
495,81257,Brownwood,23,Eastland,68,68CR49,5,-98.835182000349,32.1943740000601
496,81273,Brownwood,23,Eastland,68,68FS36,2,-98.8298649997699,32.2165490001363
497,81305,Brownwood,23,Eastland,68,68CR68,8,-99.0441590002376,32.3336869997553
498,81313,Brownwood,23,Eastland,68,68FS12,3,-98.9959490001462,32.2650179995811
499,81489,Brownwood,23,Eastland,68,68FS4,7,-98.9851840001414,32.4347310000357
500,81545,Brownwood,23,Eastland,68,68CR77,2,-98.8696289997785,32.3619960003152
501,81665,Brownwood,23,Comanche,47,47CR3A,11,-98.8061289996536,32.078391999791
502,81673,Brownwood,23,Comanche,47,47FS19,4,-98.7783809997833,32.047111999819
503,81681,Brownwood,23,Comanche,47,47CR23,6,-98.7770230001113,32.0898060000469
504,81705,Brownwood,23,Eastland,68,68CR50,5,-98.8257060004315,32.1944499999676
505,81753,Brownwood,23,Comanche,47,47FS45,9,-98.6144259995602,31.9942189996072
506,81817,Brownwood,23,Eastland,68,68FS315,6,-98.6735920003705,32.2135050000558
507,81857,Brownwood,23,Comanche,47,47CR143A,9,-98.6245040002594,32.1731109997729
508,81873,Brownwood,23,Comanche,47,47CR144,14,-98.6002580000066,32.1676709998168
509,81905,Brownwood,23,Comanche,47,47FS22,9,-98.6251680003029,32.1901700004452
510,81913,Brownwood,23,Comanche,47,47FS48,14,-98.5992809999182,32.2012559999645
511,81929,Brownwood,23,Comanche,47,47FS46,11,-98.593505999802,32.1874009995565
512,81945,Brownwood,23,Eastland,68,68FS14,10,-98.8185959999054,32.2688059997971
513,81985,Brownwood,23,Eastland,68,68CR37,6,-98.7276460001627,32.2682910003294
514,82145,Brownwood,23,Eastland,68,68FS18,8,-98.7357250004084,32.4335369998327
515,82161,Brownwood,23,Eastland,68,68CR2A,6,-98.7473220001102,32.4850999998652
516,82169,Brownwood,23,Eastland,68,68CR35,10,-98.6661150000072,32.2764630003672
517,82321,Childress,25,Knox,138,138FS19,12,-99.5529560002192,33.4161150002071
518,82329,Childress,25,Knox,138,138FS17,4,-99.600876000427,33.4239310000157
519,82361,Childress,25,Knox,138,138FS20,9,-99.5874560002941,33.500694000228
520,82369,Childress,25,Knox,138,138FS9,6,-99.5757140002009,33.4919590003076
521,82393,Childress,25,Knox,138,138FS109,14,-99.5233310001255,33.4719999999001
522,82409,Childress,25,Knox,138,138FS12,5,-99.4780350004149,33.4915240000327
523,82417,Brownwood,23,Stephens,215,215FS47,3,-99.0855939999631,32.6040339995695
524,82441,Brownwood,23,Stephens,215,215FS8,11,-99.0837549996934,32.6801450002916
525,82465,Brownwood,23,Stephens,215,215FS46,8,-98.9346079997594,32.6060259997002
526,82689,Brownwood,23,Stephens,215,215FS238,5,-98.8995209995944,32.7487409997973
527,82769,Brownwood,23,Stephens,215,215FS222,4,-98.9020310002305,32.7651789997111
528,82977,Brownwood,23,Stephens,215,215RS429,7,-99.0201419997534,32.7771450002416
529,83033,Brownwood,23,Stephens,215,215FS38,13,-98.9853060003716,32.9179759997926
530,83041,Brownwood,23,Stephens,215,215FS31,14,-98.9546660002357,32.7719990003536
531,83089,Brownwood,23,Stephens,215,215RS417,12,-98.7475590002476,32.5241359995767
532,83097,Brownwood,23,Stephens,215,215FS24,12,-98.7372669995723,32.5399890003921
533,83105,Brownwood,23,Stephens,215,215RS428,10,-98.7247309997358,32.5290640002035
534,83137,Brownwood,23,Stephens,215,215RS431,12,-98.6713640001485,32.6314579997869
535,83161,Brownwood,23,Stephens,215,215RS432,10,-98.8248139997663,32.8026999997053
536,83177,Brownwood,23,Stephens,215,215FS37,10,-98.7495349996405,32.8951450000418
537,83185,Brownwood,23,Stephens,215,215RS426,12,-98.7147750001661,32.9553219998105
538,83193,Brownwood,23,Stephens,215,215FS25,13,-98.7102809997683,32.9558790003157
539,83257,Yoakum,13,Gonzales,90,90CR153,14,-97.7502670003218,29.3921429998996
540,83273,Yoakum,13,Gonzales,90,90CR155,14,-97.7432939998182,29.3810920001957
541,83353,Yoakum,13,Gonzales,90,90CR160,8,-97.699279999872,29.4935669997173
542,83409,Yoakum,13,Gonzales,90,90CR164,2,-97.6377410002469,29.4328979997429
543,83417,Yoakum,13,Gonzales,90,90CR162,6,-97.6391300004491,29.4718530002158
544,83561,Yoakum,13,Gonzales,90,90CR176,9,-97.578284999553,29.5071320002417
545,83585,Yoakum,13,Gonzales,90,90CR181,7,-97.5588459997431,29.6130850002726
546,83617,Yoakum,13,Gonzales,90,90CR12,12,-97.5378190004465,29.6433120002487
547,83625,Yoakum,13,Gonzales,90,90CR13,8,-97.5307009995515,29.6429899997887
548,83673,Brownwood,23,Lampasas,141,141CR48,12,-98.5427019996975,31.2351419998035
549,83681,Brownwood,23,Lampasas,141,141CR47,13,-98.5198360001312,31.2502519996301
550,83689,Brownwood,23,Lampasas,141,141FS3,7,-98.4847560002892,31.2100520001997
551,83713,Brownwood,23,Lampasas,141,141CR43,12,-98.443588000286,31.2084920002057
552,83921,Brownwood,23,Lampasas,141,141CR56,13,-98.4065930002667,31.2697749997165
553,83929,Brownwood,23,Lampasas,141,141FS24,12,-98.396872999889,31.2676889997476
554,83953,Brownwood,23,Mills,167,167FS46,8,-98.4069139997812,31.3380339998693
555,84521,Brownwood,23,Lampasas,141,141CR9A,13,-98.1667790001507,31.0755439999557
556,84649,Brownwood,23,Lampasas,141,141FS36,10,-98.2374269998561,31.2992710001566
557,84657,Brownwood,23,Lampasas,141,141FS48,5,-98.2625269999211,31.3582100003912
558,84665,Brownwood,23,Lampasas,141,141FS9,6,-98.2639239995929,31.3792229999415
559,85465,Yoakum,13,Gonzales,90,90CR51,10,-97.3983919999908,29.610708000374
560,85489,Yoakum,13,Gonzales,90,90CR93,13,-97.3448329996432,29.4004879998214
561,85505,Yoakum,13,Gonzales,90,90FS28,9,-97.3091430004491,29.3819690001692
562,85545,Yoakum,13,Gonzales,90,90CR82,14,-97.260978999781,29.4787140000511
563,85601,Yoakum,13,Gonzales,90,90CR70,13,-97.3249819997195,29.5512769999336
564,85705,Yoakum,13,Gonzales,90,90CR10,13,-97.4914699998406,29.6285569997058
565,85713,Yoakum,13,Gonzales,90,90CR14,9,-97.5120999997152,29.6580219996156
566,85953,Yoakum,13,Gonzales,90,90CR29,9,-97.3040920004455,29.7309320002117
567,86041,Yoakum,13,Lavaca,143,143FS32,2,-97.2301099998766,29.3959639998388
568,86329,Yoakum,13,Lavaca,143,143RS322,13,-97.1435169996098,29.4698979999928
569,86409,Yoakum,13,Lavaca,143,143CR162,9,-97.1700900001533,29.5198519995702
570,86577,Yoakum,13,Lavaca,143,143FS8,9,-97.0704879998213,29.4888950001042
571,86585,Yoakum,13,Lavaca,143,143CR57,8,-97.0407869998202,29.3843920003906
572,86753,Yoakum,13,Lavaca,143,143FS7,6,-97.0751719999878,29.5934929997022
573,86761,Yoakum,13,Lavaca,143,143FS18,12,-97.0493469997642,29.5328120000738
574,86841,Yoakum,13,Gonzales,90,90CR63A,4,-97.2288890002271,29.6795020000174
575,86873,Yoakum,13,Gonzales,90,90CR31,9,-97.2495420002631,29.7290170000346
576,86881,Yoakum,13,Gonzales,90,90CR65,6,-97.1653900001484,29.6528640000736
577,86897,Yoakum,13,Fayette,76,76CR267A,10,-97.1688080003889,29.6772329997032
578,86937,Yoakum,13,Fayette,76,76CR269,14,-97.1886600003587,29.6944290003981
579,86953,Yoakum,13,Fayette,76,76CR273,6,-97.2546540003818,29.7739510001386
580,87121,Yoakum,13,Fayette,76,76CR266,9,-97.1141050003454,29.6886979996131
581,87233,Yoakum,13,Fayette,76,76RS332,10,-97.0104680000981,29.683217999611
582,87241,Yoakum,13,Fayette,76,76CR300,9,-97.0300749995615,29.7434160003482
583,87329,Yoakum,13,Fayette,76,76CR309,12,-96.9945140000211,29.7686670001819
